avg_price,time
3.675208333333323,2024-01-31 00:00:00.000 UTC
3.7335069444444224,2024-01-30 00:00:00.000 UTC
3.663402777777784,2024-01-29 00:00:00.000 UTC
3.6502083333333406,2024-01-28 00:00:00.000 UTC
3.664791666666657,2024-01-27 00:00:00.000 UTC
3.625868055555561,2024-01-26 00:00:00.000 UTC
3.564027777777804,2024-01-25 00:00:00.000 UTC
3.562500000000027,2024-01-24 00:00:00.000 UTC
3.5899305555555436,2024-01-23 00:00:00.000 UTC
3.8232638888888864,2024-01-22 00:00:00.000 UTC
3.9989583333333485,2024-01-21 00:00:00.000 UTC
3.983749999999982,2024-01-20 00:00:00.000 UTC
3.939583333333284,2024-01-19 00:00:00.000 UTC
4.0688541666667,2024-01-18 00:00:00.000 UTC
4.196423611111119,2024-01-17 00:00:00.000 UTC
4.24315972222223,2024-01-16 00:00:00.000 UTC
4.228645833333336,2024-01-15 00:00:00.000 UTC
4.344826388888878,2024-01-14 00:00:00.000 UTC
4.227812500000003,2024-01-13 00:00:00.000 UTC
4.346666666666665,2024-01-12 00:00:00.000 UTC
4.384097222222213,2024-01-11 00:00:00.000 UTC
4.000347222222226,2024-01-10 00:00:00.000 UTC
3.8407291666666685,2024-01-09 00:00:00.000 UTC
3.7964583333333515,2024-01-08 00:00:00.000 UTC
3.954201388888898,2024-01-07 00:00:00.000 UTC
4.024583333333327,2024-01-06 00:00:00.000 UTC
4.138472222222214,2024-01-05 00:00:00.000 UTC
4.164131944444441,2024-01-04 00:00:00.000 UTC
4.32069444444444,2024-01-03 00:00:00.000 UTC
4.564444444444442,2024-01-02 00:00:00.000 UTC
4.3970486111111065,2024-01-01 00:00:00.000 UTC
4.277118055555581,2023-12-31 00:00:00.000 UTC
4.276944444444429,2023-12-30 00:00:00.000 UTC
4.378125000000014,2023-12-29 00:00:00.000 UTC
4.555902777777786,2023-12-28 00:00:00.000 UTC
4.58427083333332,2023-12-27 00:00:00.000 UTC
4.290868055555582,2023-12-26 00:00:00.000 UTC
4.230555555555583,2023-12-25 00:00:00.000 UTC
4.190381944444425,2023-12-24 00:00:00.000 UTC
4.128645833333296,2023-12-23 00:00:00.000 UTC
4.101562499999986,2023-12-22 00:00:00.000 UTC
3.9865625000000384,2023-12-21 00:00:00.000 UTC
3.9297222222222072,2023-12-20 00:00:00.000 UTC
3.9380208333333346,2023-12-19 00:00:00.000 UTC
3.808090277777794,2023-12-18 00:00:00.000 UTC
3.9732638888888605,2023-12-17 00:00:00.000 UTC
4.010347222222293,2023-12-16 00:00:00.000 UTC
4.029027777777754,2023-12-15 00:00:00.000 UTC
4.07725694444445,2023-12-14 00:00:00.000 UTC
3.996909722222207,2023-12-13 00:00:00.000 UTC
4.035729166666693,2023-12-12 00:00:00.000 UTC
4.02545138888887,2023-12-11 00:00:00.000 UTC
4.337500000000023,2023-12-10 00:00:00.000 UTC
4.386458333333327,2023-12-09 00:00:00.000 UTC
4.322465277777799,2023-12-08 00:00:00.000 UTC
4.213923611111121,2023-12-07 00:00:00.000 UTC
4.223784722222185,2023-12-06 00:00:00.000 UTC
4.255833333333329,2023-12-05 00:00:00.000 UTC
4.103125000000013,2023-12-04 00:00:00.000 UTC
3.958124999999972,2023-12-03 00:00:00.000 UTC
3.8589930555555556,2023-12-02 00:00:00.000 UTC
3.761284722222286,2023-12-01 00:00:00.000 UTC
3.694618055555524,2023-11-30 00:00:00.000 UTC
3.678090277777753,2023-11-29 00:00:00.000 UTC
3.63878472222219,2023-11-28 00:00:00.000 UTC
3.687847222222219,2023-11-27 00:00:00.000 UTC
3.794270833333298,2023-11-26 00:00:00.000 UTC
3.8297569444444424,2023-11-25 00:00:00.000 UTC
3.79972222222223,2023-11-24 00:00:00.000 UTC
3.708263888888845,2023-11-23 00:00:00.000 UTC
3.587604166666662,2023-11-22 00:00:00.000 UTC
3.639895833333348,2023-11-21 00:00:00.000 UTC
3.7425347222222203,2023-11-20 00:00:00.000 UTC
3.6332291666666316,2023-11-19 00:00:00.000 UTC
3.6010069444444563,2023-11-18 00:00:00.000 UTC
3.6671527777777726,2023-11-17 00:00:00.000 UTC
3.8838888888888947,2023-11-16 00:00:00.000 UTC
3.940868055555548,2023-11-15 00:00:00.000 UTC
3.908993055555546,2023-11-14 00:00:00.000 UTC
4.074861111111103,2023-11-13 00:00:00.000 UTC
4.06531249999999,2023-11-12 00:00:00.000 UTC
3.9706944444444363,2023-11-11 00:00:00.000 UTC
3.9784722222222224,2023-11-10 00:00:00.000 UTC
3.8021527777777804,2023-11-09 00:00:00.000 UTC
3.7182986111111127,2023-11-08 00:00:00.000 UTC
3.686284722222221,2023-11-07 00:00:00.000 UTC
3.7013888888888884,2023-11-06 00:00:00.000 UTC
3.622847222222221,2023-11-05 00:00:00.000 UTC
3.4023958333333315,2023-11-04 00:00:00.000 UTC
3.359131944444442,2023-11-03 00:00:00.000 UTC
3.5396527777777895,2023-11-02 00:00:00.000 UTC
3.397986111111114,2023-11-01 00:00:00.000 UTC
3.429895833333341,2023-10-31 00:00:00.000 UTC
3.4573958333333286,2023-10-30 00:00:00.000 UTC
3.4109722222221914,2023-10-29 00:00:00.000 UTC
3.394097222222212,2023-10-28 00:00:00.000 UTC
3.3506250000000346,2023-10-27 00:00:00.000 UTC
3.4094444444444454,2023-10-26 00:00:00.000 UTC
3.349444444444437,2023-10-25 00:00:00.000 UTC
3.367916666666669,2023-10-24 00:00:00.000 UTC
3.1834027777777685,2023-10-23 00:00:00.000 UTC
3.0773263888889133,2023-10-22 00:00:00.000 UTC
3.050520833333351,2023-10-21 00:00:00.000 UTC
3.0151388888889517,2023-10-20 00:00:00.000 UTC
2.9534027777777454,2023-10-19 00:00:00.000 UTC
3.000451388888853,2023-10-18 00:00:00.000 UTC
3.0524999999999975,2023-10-17 00:00:00.000 UTC
3.093680555555537,2023-10-16 00:00:00.000 UTC
3.0767708333333212,2023-10-15 00:00:00.000 UTC
3.045451388888881,2023-10-14 00:00:00.000 UTC
3.0167013888888974,2023-10-13 00:00:00.000 UTC
3.0353472222222244,2023-10-12 00:00:00.000 UTC
3.058541666666668,2023-10-11 00:00:00.000 UTC
3.0832291666666545,2023-10-10 00:00:00.000 UTC
3.131631944444453,2023-10-09 00:00:00.000 UTC
3.2151041666666704,2023-10-08 00:00:00.000 UTC
3.2776041666666615,2023-10-07 00:00:00.000 UTC
3.255347222222222,2023-10-06 00:00:00.000 UTC
3.244652777777775,2023-10-05 00:00:00.000 UTC
3.246041666666674,2023-10-04 00:00:00.000 UTC
3.296597222222215,2023-10-03 00:00:00.000 UTC
3.4222222222222296,2023-10-02 00:00:00.000 UTC
3.3596527777777667,2023-10-01 00:00:00.000 UTC
3.340590277777768,2023-09-30 00:00:00.000 UTC
3.3393750000000493,2023-09-29 00:00:00.000 UTC
3.2765972222222652,2023-09-28 00:00:00.000 UTC
3.227430555555539,2023-09-27 00:00:00.000 UTC
3.1815624999999748,2023-09-26 00:00:00.000 UTC
3.142881944444442,2023-09-25 00:00:00.000 UTC
3.1402777777777815,2023-09-24 00:00:00.000 UTC
3.168159722222247,2023-09-23 00:00:00.000 UTC
3.1574652777777477,2023-09-22 00:00:00.000 UTC
3.1829166666666455,2023-09-21 00:00:00.000 UTC
3.2626388888888056,2023-09-20 00:00:00.000 UTC
3.3153125000000374,2023-09-19 00:00:00.000 UTC
3.3078819444444445,2023-09-18 00:00:00.000 UTC
3.2761111111111347,2023-09-17 00:00:00.000 UTC
3.3392013888888994,2023-09-16 00:00:00.000 UTC
3.2879166666667157,2023-09-15 00:00:00.000 UTC
3.281979166666697,2023-09-14 00:00:00.000 UTC
3.2021874999999795,2023-09-13 00:00:00.000 UTC
3.2032986111111192,2023-09-12 00:00:00.000 UTC
3.2248611111111023,2023-09-11 00:00:00.000 UTC
3.328125000000018,2023-09-10 00:00:00.000 UTC
3.391562499999986,2023-09-09 00:00:00.000 UTC
3.396249999999999,2023-09-08 00:00:00.000 UTC
