gmx_price,green_volume,red_volume,time,usd_volume
76.89762145874721,200702.79200733022,,2023-02-15 00:00:00.000 UTC,200702.79200733022
72.25840128124965,319815.68407081097,,2023-02-14 00:00:00.000 UTC,319815.68407081097
63.40978419922414,,134175.1033655583,2023-02-13 00:00:00.000 UTC,134175.1033655583
66.17377627359997,154052.55116494073,,2023-02-12 00:00:00.000 UTC,154052.55116494073
63.59201665979618,170680.97271489294,,2023-02-11 00:00:00.000 UTC,170680.97271489294
60.48428229100966,,117702.4133383048,2023-02-10 00:00:00.000 UTC,117702.4133383048
63.75341487285721,,147589.15543066445,2023-02-09 00:00:00.000 UTC,147589.15543066445
68.55240425699718,,149101.47925896887,2023-02-08 00:00:00.000 UTC,149101.47925896887
70.44083481761959,209491.04274760064,,2023-02-07 00:00:00.000 UTC,209491.04274760064
66.96310255688768,,156024.0289575483,2023-02-06 00:00:00.000 UTC,156024.0289575483
67.67990852438201,,229908.6492573257,2023-02-05 00:00:00.000 UTC,229908.6492573257
74.18393314647693,276186.7831043336,,2023-02-04 00:00:00.000 UTC,276186.7831043336
68.91827809129373,179049.68648118112,,2023-02-03 00:00:00.000 UTC,179049.68648118112
67.36961003676811,212281.6412258563,,2023-02-02 00:00:00.000 UTC,212281.6412258563
60.24559597773457,150854.97232824736,,2023-02-01 00:00:00.000 UTC,150854.97232824736
58.17258141069512,,108433.6917495357,2023-01-31 00:00:00.000 UTC,108433.6917495357
59.05201160705203,,155424.89454976094,2023-01-30 00:00:00.000 UTC,155424.89454976094
60.58414478498985,197201.39127514197,,2023-01-29 00:00:00.000 UTC,197201.39127514197
55.44962587409883,100807.41983911167,,2023-01-28 00:00:00.000 UTC,100807.41983911167
52.527769053866,80787.70880484591,,2023-01-27 00:00:00.000 UTC,80787.70880484591
52.14304549821269,51830.18722522342,,2023-01-26 00:00:00.000 UTC,51830.18722522342
50.87043627753998,,74677.80045542869,2023-01-25 00:00:00.000 UTC,74677.80045542869
52.88141081025209,96720.10037195108,,2023-01-24 00:00:00.000 UTC,96720.10037195108
51.98757845688526,130488.82192678201,,2023-01-23 00:00:00.000 UTC,130488.82192678201
50.39482463857796,,69242.48905340611,2023-01-22 00:00:00.000 UTC,69242.48905340611
50.50170760820384,74338.51359927605,,2023-01-21 00:00:00.000 UTC,74338.51359927605
47.27623849282439,58149.773346174,,2023-01-20 00:00:00.000 UTC,58149.773346174
45.52433505833077,,52717.179997547035,2023-01-19 00:00:00.000 UTC,52717.179997547035
47.60722184922317,,79932.52548484571,2023-01-18 00:00:00.000 UTC,79932.52548484571
48.61289508865252,,84975.3406149646,2023-01-17 00:00:00.000 UTC,84975.3406149646
50.457428026229444,,67612.95355514745,2023-01-16 00:00:00.000 UTC,67612.95355514745
51.415176893374664,48741.58769491918,,2023-01-15 00:00:00.000 UTC,48741.58769491918
51.32303546449322,94588.354361061,,2023-01-14 00:00:00.000 UTC,94588.354361061
47.39778860086418,62280.69422153554,,2023-01-13 00:00:00.000 UTC,62280.69422153554
45.89425841738314,59708.43020101547,,2023-01-12 00:00:00.000 UTC,59708.43020101547
44.73707713593217,44602.86590452437,,2023-01-11 00:00:00.000 UTC,44602.86590452437
44.095489039247,59969.86509337592,,2023-01-10 00:00:00.000 UTC,59969.86509337592
41.82105259041167,67791.92624905732,,2023-01-09 00:00:00.000 UTC,67791.92624905732
40.47196303697286,,67911.95397604046,2023-01-08 00:00:00.000 UTC,67911.95397604046
41.64411187673159,51888.56339840757,,2023-01-07 00:00:00.000 UTC,51888.56339840757
41.58488839149051,,71110.15914944877,2023-01-06 00:00:00.000 UTC,71110.15914944877
41.67356093039936,125354.07127864128,,2023-01-05 00:00:00.000 UTC,125354.07127864128
41.29491455460892,243516.11112852884,,2023-01-04 00:00:00.000 UTC,243516.11112852884
40.93173473003496,,195039.7159886166,2023-01-03 00:00:00.000 UTC,195039.7159886166
41.55908404670757,42888.97473620221,,2023-01-02 00:00:00.000 UTC,42888.97473620221
41.510476467649376,24076.07635123664,,2023-01-01 00:00:00.000 UTC,24076.07635123664
41.060857565227295,,34408.99863966047,2022-12-31 00:00:00.000 UTC,34408.99863966047
41.77153402616451,,44277.82606773438,2022-12-30 00:00:00.000 UTC,44277.82606773438
42.10723694357346,,43370.45405188067,2022-12-29 00:00:00.000 UTC,43370.45405188067
42.79247638512171,,65729.24372754694,2022-12-28 00:00:00.000 UTC,65729.24372754694
44.770387754579225,,58246.274468707576,2022-12-27 00:00:00.000 UTC,58246.274468707576
45.4552287786461,,49364.378453609665,2022-12-26 00:00:00.000 UTC,49364.378453609665
46.31739396354883,,34599.09329077098,2022-12-25 00:00:00.000 UTC,34599.09329077098
46.596533018211915,26653.216886417216,,2022-12-24 00:00:00.000 UTC,26653.216886417216
46.23820336987613,,39071.28184754533,2022-12-23 00:00:00.000 UTC,39071.28184754533
46.65213470909835,,45579.13561078909,2022-12-22 00:00:00.000 UTC,45579.13561078909
46.899638965904636,65471.89599640287,,2022-12-21 00:00:00.000 UTC,65471.89599640287
46.52351833530219,92860.94259726317,,2022-12-20 00:00:00.000 UTC,92860.94259726317
44.79862409863559,,124136.98737731922,2022-12-19 00:00:00.000 UTC,124136.98737731922
47.112821581920564,,91728.66361999934,2022-12-18 00:00:00.000 UTC,91728.66361999934
47.857357719339,,132995.59710204307,2022-12-17 00:00:00.000 UTC,132995.59710204307
49.60171577169893,,171175.521128133,2022-12-16 00:00:00.000 UTC,171175.521128133
51.68484680783891,,311349.5171704216,2022-12-15 00:00:00.000 UTC,311349.5171704216
53.47165598092275,,135657.59122360102,2022-12-14 00:00:00.000 UTC,135657.59122360102
57.06764377696315,226786.81636965155,,2022-12-13 00:00:00.000 UTC,226786.81636965155
56.899396429663746,152205.88544935052,,2022-12-12 00:00:00.000 UTC,152205.88544935052
56.36185605903038,118641.70700425895,,2022-12-11 00:00:00.000 UTC,118641.70700425895
53.09304889638306,,67587.45124509564,2022-12-10 00:00:00.000 UTC,67587.45124509564
53.257318788234095,80045.75013871584,,2022-12-09 00:00:00.000 UTC,80045.75013871584
52.728337576789606,114104.1225161727,,2022-12-08 00:00:00.000 UTC,114104.1225161727
52.69518073627831,171470.11811584962,,2022-12-07 00:00:00.000 UTC,171470.11811584962
51.02023035173303,,96581.29605583062,2022-12-06 00:00:00.000 UTC,96581.29605583062
54.15383332095939,106574.74397564809,,2022-12-05 00:00:00.000 UTC,106574.74397564809
53.52332043680057,,93826.3807257114,2022-12-04 00:00:00.000 UTC,93826.3807257114
54.994199788168,142324.98905177877,,2022-12-03 00:00:00.000 UTC,142324.98905177877
54.151757410312584,179837.9863596481,,2022-12-02 00:00:00.000 UTC,179837.9863596481
49.975107638532435,193803.46742222877,,2022-12-01 00:00:00.000 UTC,193803.46742222877
45.48271245513779,135174.6214166695,,2022-11-30 00:00:00.000 UTC,135174.6214166695
41.50050572779544,,94164.64749636786,2022-11-29 00:00:00.000 UTC,94164.64749636786
