cumu_qty_staked,day,gmx_apr,gmx_apr_times100,gmx_avg_apr,gmx_avg_apr_times100,gmx_cumu_income,gmx_income_usd,gmx_med_apr,gmx_med_apr_times100,ma30d,ma7d,net_qty_staked,staked_gmx_tvl
2025870.7326659756,2022-06-14 00:00:00.000 UTC,0.7378278321661811,73.78278321661811,0.4270598386548884,42.70598386548883,13193564.368246708,59716.793206654256,0.3357711923904329,33.577119239043284,7996.665605473737,5448.057215899098,26872.061403122527,29541620.104566
2038781.0905642568,2022-06-15 00:00:00.000 UTC,1.0510636898757342,105.10636898757342,0.4293709640297804,42.937096402978035,13275895.559264597,82331.19101788833,0.3368177451788583,33.681774517885835,8460.82824795023,7783.577429292452,12910.35789828129,28590926.516624425
2036894.097146262,2022-06-16 00:00:00.000 UTC,0.5005739877792769,50.05739877792769,0.4296337058148339,42.96337058148339,13315762.600924227,39867.04165962995,0.3378642979672838,33.78642979672838,8141.506555042897,8445.326485698895,-1886.993417994825,29069569.256525684
2081237.7474727922,2022-06-17 00:00:00.000 UTC,0.2727134788864369,27.27134788864369,0.4290567932158324,42.90567932158324,13338273.991696615,22511.39077238789,0.3368177451788583,33.681774517885835,9999.920345257111,16342.883155382766,44343.65032653011,30129268.510938372
2091944.2114450282,2022-06-18 00:00:00.000 UTC,0.8393311798625382,83.93311798625382,0.4305596297969559,43.05596297969559,13406294.405727323,68020.41403070913,0.3378642979672838,33.78642979672838,10330.02188392657,21499.367152528812,10706.463972236037,29580041.486454677
2097386.938451524,2022-06-19 00:00:00.000 UTC,0.37719075611954705,37.71907561195471,0.43036485288572446,43.03648528857244,13438011.906901777,31717.501174453406,0.33891085075570926,33.89108507557092,10388.130399663967,17118.090495896842,5442.727006495588,30692395.66678646
2125366.3955359487,2022-06-20 00:00:00.000 UTC,0.32358381378708756,32.358381378708756,0.42997655819809305,42.9976558198093,13469902.622920688,31890.7160189116,0.3378642979672838,33.78642979672838,10656.576570372074,18052.53203901366,27979.4570844248,35972477.14795068
2122820.226672125,2022-06-21 00:00:00.000 UTC,0.26186143517979943,26.186143517979943,0.429367445433534,42.9367445433534,13495796.383455638,25893.760534948822,0.3368177451788583,33.681774517885835,9815.64449103954,13849.927715164222,-2546.1688638235173,36092457.023184486
2128129.276335332,2022-06-22 00:00:00.000 UTC,0.21307274175694768,21.30727417569477,0.42858659812784233,42.85865981278424,13516481.681301955,20685.297846318073,0.3357711923904329,33.577119239043284,9576.246218917704,12764.026538725015,5309.049663206832,35434535.8850197
2110981.980408361,2022-06-23 00:00:00.000 UTC,0.19165233418734623,19.165233418734623,0.42773431660287653,42.773431660287656,13534880.176887732,18398.495585776483,0.33472463960200743,33.47246396020074,8818.556812786497,10583.983323157012,-17147.295926970844,35039755.2802245
2120902.0147355003,2022-06-24 00:00:00.000 UTC,0.22667915933592922,22.667915933592923,0.4270136887990524,42.70136887990524,13557901.14683521,23020.969947477453,0.33337279011712656,33.33727901171265,7679.781230665485,5666.323894672574,9920.034327139041,37068489.46963352
2122546.3338854625,2022-06-25 00:00:00.000 UTC,0.146387531294,14.638753129400001,0.4260114525222486,42.60114525222486,13573708.783740172,15807.636904962787,0.3320209406322457,33.20209406322457,7741.239033134377,4371.731777204896,1644.3191499622917,39414473.48219543
2120725.367143224,2022-06-26 00:00:00.000 UTC,0.1505235682667056,15.05235682667056,0.42503106859251355,42.50310685925136,13590284.826754604,16576.043014430943,0.3306690911473648,33.06690911473648,8420.919228654768,3334.0612416714257,-1820.9667422387029,40194740.06586883
2125519.9206696074,2022-06-27 00:00:00.000 UTC,0.14682775953793023,14.682775953793023,0.4240445320355824,42.40445320355825,13606186.795487711,15901.968733108268,0.329317241662484,32.931724166248394,8094.330788027689,21.93216195118865,4794.553526383141,39530798.575490795
2168735.321433147,2022-06-28 00:00:00.000 UTC,0.34079334412078705,34.0793344120787,0.4237503582266962,42.37503582266963,13644042.182419246,37855.38693153558,0.3303227399355907,33.03227399355907,8822.46381219884,6559.299251574505,43215.4007635397,40544266.689414166
2142458.9782920834,2022-06-29 00:00:00.000 UTC,0.2807580658780423,28.07580658780423,0.42324686423955304,42.32468642395531,13673311.167492652,29268.98507340714,0.3290055255718872,32.900552557188725,7268.087841056171,2047.1002795358747,-26276.343141063582,38051193.71506941
2137436.4795396687,2022-06-30 00:00:00.000 UTC,0.6349948495149499,63.49948495149499,0.4239898396264843,42.39898396264844,13730571.963629533,57260.7961368798,0.3303227399355907,33.03227399355907,7655.373535600196,3779.2141616153394,-5022.498752414591,32913952.933517564
2146403.6432421757,2022-07-01 00:00:00.000 UTC,0.38932058143778786,38.93205814377879,0.4238686184440063,42.386861844400634,13766581.636613289,36009.672983756835,0.33163995429929416,33.163995429929415,6939.507175629802,3643.0897866678993,8967.163702506958,33760174.174535744
2150072.58592736,2022-07-02 00:00:00.000 UTC,0.13506479057049156,13.506479057049155,0.4228623333294645,42.28623333294645,13779288.407245485,12706.770632196036,0.3303227399355907,33.03227399355907,5876.374954406809,3932.3217202710707,3668.9426851844964,34338862.56485885
2162945.1474162517,2022-07-03 00:00:00.000 UTC,0.1217284825800537,12.17284825800537,0.421816729681029,42.1816729681029,13790966.755732503,11678.348487017867,0.3290055255718872,32.900552557188725,6767.2017104372835,6031.397181861076,12872.561488891335,35017254.03467722
2167997.6158761303,2022-07-04 00:00:00.000 UTC,0.3457192112000708,34.57192112000708,0.42155341646829214,42.155341646829214,13825576.4541542,34609.69842169713,0.33028856484392727,33.028856484392726,5846.90628734473,6068.242172360442,5052.468459878699,36539884.14490767
2184948.7044923357,2022-07-05 00:00:00.000 UTC,0.2902097287819665,29.02097287819665,0.42110050720040826,42.11005072004083,13854705.70455637,29129.250402168887,0.3289747679893902,32.89747679893902,6452.088497651082,2316.1975798841145,16951.088616205405,36636181.84481871
2191623.725045011,2022-07-06 00:00:00.000 UTC,0.24279639219256133,24.279639219256133,0.4204877782828555,42.04877782828555,13879095.676389785,24389.97183341516,0.32766097113485304,32.76609711348531,6719.742415424789,7023.535250418258,6675.020552675433,36665864.920003034
