CRV,date,veCRV,veCRV_Percent
111235192.94298615,2020-11-07,42533489.79258564,27.660697247259574
111235192.94298615,2020-11-07,42533489.79258564,27.660697247259574
111235192.94298615,2020-11-07,42533489.79258564,27.660697247259574
111735125.05199488,2020-11-08,43126597.142287426,27.848455080580063
111735125.05199488,2020-11-08,43126597.142287426,27.848455080580063
111735125.05199488,2020-11-08,43126597.142287426,27.848455080580063
113293641.65895617,2020-11-09,44338464.456916474,28.12781326687598
113293641.65895617,2020-11-09,44338464.456916474,28.12781326687598
113293641.65895617,2020-11-09,44338464.456916474,28.12781326687598
113293641.65895617,2020-11-09,44338464.456916474,28.12781326687598
113266837.99090233,2020-11-10,45352186.35266825,28.591895921913423
113266837.99090233,2020-11-10,45352186.35266825,28.591895921913423
113266837.99090233,2020-11-10,45352186.35266825,28.591895921913423
113266837.99090233,2020-11-10,45352186.35266825,28.591895921913423
115346080.27585813,2020-11-11,45611768.16772812,28.337709909010407
115346080.27585813,2020-11-11,45611768.16772812,28.337709909010407
115346080.27585813,2020-11-11,45611768.16772812,28.337709909010407
115346080.27585813,2020-11-11,45611768.16772812,28.337709909010407
115905253.67659003,2020-11-12,45940402.38529519,28.38531691436244
115905253.67659003,2020-11-12,45940402.38529519,28.38531691436244
115905253.67659003,2020-11-12,45940402.38529519,28.38531691436244
115905253.67659003,2020-11-12,45940402.38529519,28.38531691436244
118533731.86935775,2020-11-13,46811214.42001609,28.311245956130243
118533731.86935775,2020-11-13,46811214.42001609,28.311245956130243
118533731.86935775,2020-11-13,46811214.42001609,28.311245956130243
118533731.86935775,2020-11-13,46811214.42001609,28.311245956130243
118975034.30344075,2020-11-14,47270047.62717081,28.433952498456872
118975034.30344075,2020-11-14,47270047.62717081,28.433952498456872
118975034.30344075,2020-11-14,47270047.62717081,28.433952498456872
118975034.30344075,2020-11-14,47270047.62717081,28.433952498456872
120194554.06476507,2020-11-15,47410404.538405105,28.286993972926734
120194554.06476507,2020-11-15,47410404.538405105,28.286993972926734
120194554.06476507,2020-11-15,47410404.538405105,28.286993972926734
120194554.06476507,2020-11-15,47410404.538405105,28.286993972926734
122621303.76067096,2020-11-16,47543981.33466625,27.939882866255083
122621303.76067096,2020-11-16,47543981.33466625,27.939882866255083
122621303.76067096,2020-11-16,47543981.33466625,27.939882866255083
123548422.96095455,2020-11-17,47692922.49613755,27.85128928345634
123548422.96095455,2020-11-17,47692922.49613755,27.85128928345634
123548422.96095455,2020-11-17,47692922.49613755,27.85128928345634
123548422.96095455,2020-11-17,47692922.49613755,27.85128928345634
125851917.22369574,2020-11-18,47777959.16260885,27.51713020650254
125851917.22369574,2020-11-18,47777959.16260885,27.51713020650254
125851917.22369574,2020-11-18,47777959.16260885,27.51713020650254
125851917.22369574,2020-11-18,47777959.16260885,27.51713020650254
126974652.56690393,2020-11-19,48108498.44948672,27.47751463816354
126974652.56690393,2020-11-19,48108498.44948672,27.47751463816354
126974652.56690393,2020-11-19,48108498.44948672,27.47751463816354
126974652.56690393,2020-11-19,48108498.44948672,27.47751463816354
129475594.1246422,2020-11-20,48481508.3664904,27.243368029610497
129475594.1246422,2020-11-20,48481508.3664904,27.243368029610497
129475594.1246422,2020-11-20,48481508.3664904,27.243368029610497
129475594.1246422,2020-11-20,48481508.3664904,27.243368029610497
129846998.35199578,2020-11-21,48850083.63209908,27.336811037824916
129846998.35199578,2020-11-21,48850083.63209908,27.336811037824916
129846998.35199578,2020-11-21,48850083.63209908,27.336811037824916
129846998.35199578,2020-11-21,48850083.63209908,27.336811037824916
130375134.0522763,2020-11-22,49273250.817440465,27.427605794048215
130375134.0522763,2020-11-22,49273250.817440465,27.427605794048215
130375134.0522763,2020-11-22,49273250.817440465,27.427605794048215
130375134.0522763,2020-11-22,49273250.817440465,27.427605794048215
132482062.7728611,2020-11-23,49631231.14790436,27.252942429067318
132482062.7728611,2020-11-23,49631231.14790436,27.252942429067318
132482062.7728611,2020-11-23,49631231.14790436,27.252942429067318
132482062.7728611,2020-11-23,49631231.14790436,27.252942429067318
133278648.74807207,2020-11-24,50392389.84240705,27.436219792258104
133278648.74807207,2020-11-24,50392389.84240705,27.436219792258104
133278648.74807207,2020-11-24,50392389.84240705,27.436219792258104
133278648.74807207,2020-11-24,50392389.84240705,27.436219792258104
132621079.1398023,2020-11-25,52897261.572057374,28.513224821375193
132621079.1398023,2020-11-25,52897261.572057374,28.513224821375193
132621079.1398023,2020-11-25,52897261.572057374,28.513224821375193
133465669.68994547,2020-11-26,53452648.237378776,28.59679502260539
133465669.68994547,2020-11-26,53452648.237378776,28.59679502260539
133465669.68994547,2020-11-26,53452648.237378776,28.59679502260539
133465669.68994547,2020-11-26,53452648.237378776,28.59679502260539
133982380.7076447,2020-11-27,53899314.72808734,28.687900970387226
133982380.7076447,2020-11-27,53899314.72808734,28.687900970387226
133982380.7076447,2020-11-27,53899314.72808734,28.687900970387226
133982380.7076447,2020-11-27,53899314.72808734,28.687900970387226
134060501.4328797,2020-11-28,54686497.3159792,28.973439407502006
134060501.4328797,2020-11-28,54686497.3159792,28.973439407502006
134060501.4328797,2020-11-28,54686497.3159792,28.973439407502006
134060501.4328797,2020-11-28,54686497.3159792,28.973439407502006
135144662.45870537,2020-11-29,56860791.7855027,29.614154456874203
135144662.45870537,2020-11-29,56860791.7855027,29.614154456874203
135144662.45870537,2020-11-29,56860791.7855027,29.614154456874203
135144662.45870537,2020-11-29,56860791.7855027,29.614154456874203
136069982.02358854,2020-11-30,56996511.28213011,29.52170016983567
136069982.02358854,2020-11-30,56996511.28213011,29.52170016983567
136069982.02358854,2020-11-30,56996511.28213011,29.52170016983567
136069982.02358854,2020-11-30,56996511.28213011,29.52170016983567
137603647.18904296,2020-12-01,57349342.62531469,29.41701108555715
137603647.18904296,2020-12-01,57349342.62531469,29.41701108555715
137603647.18904296,2020-12-01,57349342.62531469,29.41701108555715
137603647.18904296,2020-12-01,57349342.62531469,29.41701108555715
138506312.45931867,2020-12-02,57637841.52658219,29.3854496069892
